instance,method,run,utility,cpu_time,iterations_to_best,cost,quality,lead_time,reliability,capacity_slack
MC-CSSP-M,QIDDM,11,0.6494643478859783,3.9230168000003687,6,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,12,0.6494643478859783,4.176671500000339,16,63.899032665540794,75.31797081655833,19.64253734321106,0.8467744695309467,982.4307650476399
MC-CSSP-M,QIDDM,13,0.6473066106585024,3.0891818999998577,8,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,14,0.6484548265058726,2.251109099999667,8,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,15,0.6484548265058726,2.1744410999999673,3,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,16,0.6473066106585024,2.7581668000002537,6,63.447933812666406,76.34746856639639,22.212004873337136,0.871011636420429,1091.8445159840035
MC-CSSP-M,QIDDM,17,0.6484548265058726,2.6468264000004638,24,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,18,0.6484548265058726,2.8037077999997564,5,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-M,QIDDM,19,0.6484548265058726,3.7787858000001506,8,63.614342547032805,75.99342020339834,22.212004873337136,0.8824833594765981,1128.082066393864
MC-CSSP-L,TOPSIS,0,0.6712971219371103,0.0005618999994112528,0,67.21012531522422,80.17135416330395,15.93534476592216,0.7751456416992686,2178.8945032261045
MC-CSSP-L,AHP,0,0.6301125042322471,0.0006049999992683297,0,72.02847116003672,84.36432874208238,24.551768674732855,0.8311433370800445,1891.6296591623295
MC-CSSP-L,GA,0,0.6143669007845489,3.1031505000000834,91,74.42808154983044,78.24695666358153,20.851523195071138,0.8370448087269021,2412.6695724367964
MC-CSSP-L,GA,1,0.5916117499387151,2.777197100000194,15,75.32484069182037,79.69897286760832,24.07252294969697,0.8320933295563115,2147.6103719111325
MC-CSSP-L,GA,2,0.5991348270539365,2.6929166999998415,77,73.45804121431883,80.62210132047144,23.598868933672584,0.8252659771101016,1817.400680673265
MC-CSSP-L,GA,3,0.5874382437458496,2.6337846999995236,68,77.09615414429028,82.41019313384541,24.07252294969697,0.8032464970685035,1703.1927447184216
MC-CSSP-L,GA,4,0.6135358532019689,2.458121900000151,80,77.68740339264565,80.45765696995562,18.813450510605588,0.7928996879404003,1930.2438403094147
MC-CSSP-L,GA,5,0.6020397408703964,3.2228775000003225,12,78.07788082384249,83.3016608246453,24.551768674732855,0.8373727650835064,2002.5728132245622
MC-CSSP-L,GA,6,0.5963036707960058,2.717399799999839,61,78.52081498249214,81.31393134216188,24.551768674732855,0.8524299528033167,1866.2443448798194
MC-CSSP-L,GA,7,0.6055903265547372,2.8585503000003882,63,70.96909129828842,80.44987302922496,22.69847059691766,0.8007833209723939,2081.2276050977425
MC-CSSP-L,GA,8,0.5984568398859944,2.717692100000022,14,74.8840194834665,81.54355706293116,23.598868933672584,0.8145009476803942,2330.0847051244673
MC-CSSP-L,GA,9,0.5996540556113208,2.8127460999994582,87,77.10618016008453,80.97461488782056,22.347505317177635,0.8154091340132243,1797.5572842402844
MC-CSSP-L,GA,10,0.600620766422732,2.6663981000001513,80,75.12446013041179,80.06908228582907,21.772900437719986,0.8053467033755203,2008.0860999224979
